NoseX,NoseY,NoseC,NeckX,NeckY,NeckC,RShoulderX,RShoulderY,RShoulderC,RElbowX,RElbowY,RElbowC,RWristX,RWristY,RWristC,LShoulderX,LShoulderY,LShoulderC,LElbowX,LElbowY,LElbowC,LWristX,LWristY,LWristC,MidHipX,MidHipY,MidHipC,RHipX,RHipY,RHipC,RKneeX,RKneeY,RKneeC,RAnkleX,RAnkleY,RAnkleC,LHipX,LHipY,LHipC,LKneeX,LKneeY,LKneeC,LAnkleX,LAnkleY,LAnkleC,REyeX,REyeY,REyeC,LEyeX,LEyeY,LEyeC,REarX,REarY,REarC,LEarX,LEarY,LEarC,LBigToeX,LBigToeY,LBigToeC,LSmallToeX,LSmallToeY,LSmallToeC,LHeelX,LHeelY,LHeelC,RBigToeX,RBigToeY,RBigToeC,RSmallToeX,RSmallToeY,RSmallToeC,RHeelX,RHeelY,RHeelC,Label
0.551372,0.338175,0.901657,0.55132,0.382365,0.874635,0.499891,0.365842,0.796127,0.422528,0.343602,0.854664,0.345121,0.313292,0.84758,0.595623,0.38805,0.833031,0.641607,0.401742,0.82025,0.685943,0.412868,0.854647,0.538529,0.564663,0.694767,0.51093,0.561891,0.609954,0.488792,0.4764,0.841901,0.475869,0.661379,0.514536,0.56612,0.564726,0.653063,0.628814,0.492898,0.863321,0.582756,0.630944,0.754184,0.538622,0.321554,0.934153,0.562446,0.321534,0.89181,0.527506,0.324362,0.760095,0.579066,0.327169,0.88619,0.612205,0.661379,0.161687,0.61038,0.647616,0.149742,0.566218,0.642081,0.393344,0.45012,0.716574,0.241091,0.437283,0.6973,0.266991,0.481438,0.68074,0.203005,0
0,0,0,0.499746,0.303594,0.84443,0.53954,0.295583,0.799484,0.6119,0.333574,0.849353,0.687837,0.339078,0.912311,0.458178,0.311789,0.7889,0.434705,0.385453,0.835657,0.425588,0.450845,0.887733,0.512389,0.488827,0.767941,0.539509,0.491738,0.675794,0.52695,0.513463,0.673853,0.526933,0.657852,0.703634,0.485277,0.47798,0.703966,0.396723,0.450873,0.82198,0.41479,0.592397,0.812755,0,0,0,0,0,0,0.499783,0.273642,0.193207,0.465424,0.289955,0.576741,0.382285,0.614281,0.574466,0.389506,0.619627,0.676093,0.427449,0.606063,0.768204,0.517868,0.706809,0.194915,0.541407,0.690591,0.261227,0.523309,0.682344,0.508812,0
0.473961,0.0258612,0.79531,0.44886,0.0538535,0.951659,0.402906,0.0482479,0.804482,0.348506,0.0344848,0.819452,0,0,0,0.482485,0.0565944,0.933092,0.540917,0.0594952,0.764145,0.586852,0.0539927,0.804033,0.465611,0.135034,0.707518,0.448866,0.137762,0.816957,0.511621,0.0818982,0.80465,0.595381,0.0984944,0.766486,0.486425,0.134943,0.685974,0.545022,0.0790461,0.399974,0.586894,0.062323,0.264925,0.457263,0.00632102,0.917378,0,0,0,0,0,0,0,0,0,0.616283,0.0538941,0.367977,0.612041,0.0482854,0.307471,0,0,0,0.620428,0.0706875,0.591526,0.624655,0.0790788,0.550689,0.607888,0.10139,0.62584,0
0.386258,0.525255,0.940788,0.348207,0.528012,0.854804,0.315084,0.547494,0.874707,0.285889,0.606116,0.86805,0.310765,0.661876,0.882329,0.3736,0.514032,0.719177,0.444757,0.500211,0.858012,0.519819,0.516814,0.864971,0.335838,0.611694,0.800458,0.310743,0.614574,0.752133,0.415323,0.659058,0.303906,0.352734,0.745483,0.439805,0.356775,0.606107,0.772892,0.436254,0.659045,0.621185,0.415359,0.726081,0.368166,0.381845,0.52235,0.9497,0.398585,0.522306,0.820196,0.348447,0.508478,0.866771,0,0,0,0.423866,0.751128,0.244889,0,0,0,0.406981,0.726003,0.220692,0.394473,0.748449,0.366696,0.381894,0.756673,0.361674,0.348418,0.748352,0.356401,0
0.483018,0.281456,0.869364,0.522657,0.297867,0.859912,0.385336,0.28141,0.827053,0.207756,0.248724,0.909753,0.0705444,0.204992,0.908194,0.654589,0.316947,0.83465,0.757455,0.390406,0.88576,0.832159,0.453096,0.846985,0.482862,0.442192,0.815715,0.396894,0.444786,0.765986,0.213526,0.518504,0.822418,0.121977,0.676531,0.774908,0.568895,0.442231,0.811818,0.75172,0.488589,0.876314,0.711587,0.643863,0.818504,0.471336,0.270446,0.906791,0.522758,0.27058,0.952984,0.442584,0.251387,0.112355,0.574506,0.259597,0.836769,0.626097,0.68739,0.74383,0.671694,0.687563,0.762641,0.71196,0.660208,0.574941,0,0,0,0,0,0,0.156242,0.69018,0.732109,0
0.531899,0.252151,0.615682,0.551983,0.219461,0.859506,0.48943,0.208576,0.772269,0.411782,0.183989,0.845674,0.341534,0.159238,0.826572,0.61207,0.227664,0.822097,0.677291,0.213933,0.76776,0.729966,0.208385,0.889333,0.532035,0.331414,0.798606,0.501921,0.315136,0.752363,0.424207,0.298626,0.853178,0.354116,0.427142,0.822737,0.569476,0.339606,0.820717,0.57711,0.410677,0.829249,0.549462,0.533708,0.879394,0.52442,0.24124,0.461651,0.544485,0.249344,0.494077,0.511908,0.222179,0.204183,0.572026,0.227596,0.678099,0.569619,0.580179,0.853799,0.577141,0.574628,0.837605,0.531953,0.53638,0.818089,0.311486,0.418889,0.530732,0.313982,0.41339,0.539744,0.359081,0.448864,0.781095,0
0.25305,0.382322,0.805228,0.25869,0.401741,0.867611,0.221791,0.418309,0.753641,0.164692,0.429359,0.561763,0.113113,0.451337,0.579735,0.301013,0.379607,0.80405,0.352554,0.343732,0.828084,0.387552,0.296655,0.735393,0.299084,0.542647,0.758879,0.275175,0.564634,0.759573,0.304665,0.675102,0.729664,0.359939,0.735993,0.608232,0.317541,0.52061,0.75666,0.330425,0.581253,0.521584,0.350712,0.600587,0.55171,0.242002,0.368596,0.856528,0.256769,0.363085,0.908885,0.229159,0.371345,0.49419,0.269649,0.346507,0.795101,0.369093,0.650378,0.519631,0.372801,0.642017,0.52458,0.35436,0.584085,0.403897,0.380172,0.782871,0.563572,0.372764,0.78299,0.607738,0.372782,0.727643,0.498095,0
0.523866,0.28412,0.854925,0.407064,0.246019,0.651889,0.407068,0.208012,0.802401,0.248267,0.229573,0.8482,0.255277,0.303229,0.799746,0.410613,0.28141,0.418997,0.343605,0.346808,0.0590845,0,0,0,0.234147,0.442129,0.549577,0.265863,0.423048,0.514188,0.541359,0.504861,0.772652,0.463607,0.662946,0.697309,0.205828,0.458518,0.434978,0.407118,0.548465,0.762696,0.385939,0.73376,0.679723,0.544819,0.262388,0.813398,0,0,0,0.516638,0.221505,0.850419,0,0,0,0.460181,0.782751,0.580564,0.45313,0.774544,0.561694,0.357827,0.755577,0.560872,0.548509,0.692841,0.331692,0.523793,0.701031,0.346607,0.435373,0.679213,0.495194,0
0.616336,0.305609,0.899954,0.48237,0.294343,0.84386,0.515925,0.336266,0.687706,0.678862,0.417447,0.841531,0.816907,0.467672,0.846374,0.448803,0.249606,0.7642,0.348379,0.168602,0.894208,0.248107,0.112567,0.844916,0.319232,0.478916,0.569614,0.314971,0.464956,0.624733,0.544951,0.408952,0.858937,0.482384,0.573942,0.714727,0.327502,0.495692,0.369783,0.55335,0.523524,0.86095,0.474039,0.660618,0.608797,0.61213,0.29429,0.855258,0.624705,0.297176,0.0770661,0.54929,0.263559,0.897864,0,0,0,0.561899,0.685752,0.184712,0.557796,0.68025,0.181238,0.432206,0.680124,0.521397,0.595336,0.593523,0.279415,0.582752,0.599145,0.239568,0.452938,0.59354,0.544862,0
0.450046,0.185645,0.865711,0.437054,0.166575,0.898999,0.405775,0.166502,0.859472,0.354227,0.152646,0.770034,0.304524,0.11952,0.860819,0.472011,0.166523,0.855698,0.508943,0.163652,0.873984,0.551241,0.127952,0.81637,0.42052,0.298695,0.873943,0.403921,0.301426,0.829177,0.429657,0.353783,0.808832,0.405774,0.447439,0.85979,0.437133,0.295993,0.81915,0.499657,0.298632,0.862441,0.490429,0.409009,0.856795,0.448108,0.169313,0.812946,0.462738,0.171985,0.753283,0.435212,0.149966,0.778239,0.472071,0.163659,0.064859,0.508844,0.430921,0.745932,0.508888,0.428079,0.773881,0.479413,0.422698,0.771392,0.405832,0.47234,0.793112,0.392938,0.469524,0.781648,0.405726,0.452877,0.702466,0
0.541198,0.296284,0.944913,0.541339,0.301716,0.948099,0.488948,0.298937,0.824562,0.457454,0.25163,0.890488,0.415746,0.193158,0.855846,0.596921,0.301977,0.869566,0.697977,0.301709,0.85753,0.767676,0.279487,0.913705,0.544591,0.432817,0.866635,0.513316,0.435509,0.857889,0.436799,0.527446,0.840009,0.475009,0.627786,0.745969,0.57264,0.432656,0.804375,0.576182,0.457829,0.708573,0.583047,0.569311,0.670304,0.523822,0.2824,0.883247,0.548146,0.282286,0.903179,0.509769,0.279444,0.761104,0.568918,0.276646,0.641252,0.57258,0.585923,0.26201,0.59692,0.585926,0.290339,0.586499,0.580368,0.425415,0.457586,0.677785,0.676159,0.436709,0.66398,0.668229,0.488979,0.633309,0.593945,0
0.54984,0.285366,0.908382,0.549981,0.324657,0.937908,0.491387,0.313451,0.834637,0.416051,0.302224,0.945106,0.336535,0.260044,0.878323,0.600199,0.327551,0.844645,0.663009,0.350098,0.787166,0.700626,0.350071,0.740934,0.491505,0.431693,0.709918,0.457925,0.420414,0.715083,0.415968,0.36134,0.881664,0.290585,0.440168,0.816649,0.533159,0.437305,0.594805,0.583521,0.369727,0.939717,0.474629,0.45694,0.846336,0.541486,0.279756,0.891872,0.558294,0.282431,0.91583,0.520675,0.282521,0.513958,0.583431,0.285424,0.820758,0.449462,0.468266,0.655856,0.458003,0.471058,0.564206,0.457955,0.462616,0.694241,0.261197,0.457023,0.71498,0.248735,0.443005,0.774669,0.290576,0.454157,0.6439,0
0.78009,0.316309,0.904952,0.691222,0.288623,0.788236,0.665751,0.305265,0.762599,0.665471,0.415816,0.869267,0.687651,0.504416,0.810744,0.698693,0.274703,0.724069,0.65821,0.410288,0.0517151,0,0,0,0.551111,0.366149,0.634932,0.518121,0.363302,0.768433,0.606563,0.349497,0.839534,0.57707,0.484984,0.812077,0.58067,0.371637,0.447845,0.713476,0.38816,0.477462,0.695022,0.493251,0.476439,0.783819,0.299815,0.885916,0,0,0,0.757838,0.274918,0.893755,0,0,0,0.73568,0.518165,0.338723,0.728306,0.515423,0.353282,0.691518,0.50716,0.23961,0.613939,0.504333,0.673216,0.584376,0.504404,0.696193,0.569556,0.498741,0.746013,0
0.38503,0.249038,0.909811,0.399409,0.249267,0.912445,0.374171,0.251797,0.839848,0.341671,0.230217,0.792466,0.318267,0.227445,0.84693,0.426442,0.249219,0.878633,0.464349,0.25467,0.834258,0.491426,0.265448,0.808389,0.430108,0.349942,0.753802,0.412125,0.358037,0.790025,0.372383,0.423422,0.846125,0.397664,0.49715,0.679581,0.446348,0.341817,0.743466,0.412119,0.349963,0.569857,0.426472,0.442535,0.743538,0.38142,0.238198,0.894762,0.393922,0.232896,0.868353,0,0,0,0.404793,0.227239,0.834732,0.408451,0.456245,0.41338,0.419226,0.464435,0.490289,0.437239,0.448029,0.543849,0.381344,0.546164,0.621782,0.379505,0.535286,0.606982,0.411991,0.50797,0.500129,0
0.783827,0.310906,0.895208,0.717001,0.322226,0.896564,0.687659,0.299868,0.800846,0.5621,0.277544,0.881656,0.465884,0.252346,0.869459,0.750318,0.344492,0.794771,0.700243,0.388959,0.254889,0,0,0,0.583068,0.386373,0.750464,0.553963,0.366771,0.708056,0.654257,0.305429,0.79306,0.474289,0.372391,0.59891,0.604026,0.400328,0.682426,0.783761,0.380701,0.823792,0.616342,0.436604,0.846933,0.783749,0.299759,0.936439,0.792257,0.308215,0.851496,0.754566,0.291374,0.846758,0.78839,0.322121,0.154475,0.658449,0.472891,0.743371,0.658338,0.461765,0.714546,0.582897,0.436646,0.547557,0.424085,0.369676,0.258764,0.419974,0.366765,0.310159,0.444942,0.369594,0.395486,0
0.629641,0.251992,0.893445,0.597018,0.230348,0.812806,0.586137,0.203032,0.833515,0.542742,0.159392,0.873919,0.539007,0.0995274,0.855466,0.604302,0.271045,0.747221,0.588019,0.339148,0.474914,0,0,0,0.533646,0.330983,0.628475,0.531825,0.30917,0.674565,0.613329,0.352756,0.836596,0.553511,0.442595,0.658309,0.531819,0.355498,0.585426,0.566217,0.448084,0.456571,0.501014,0.535213,0.0899442,0.633269,0.243867,0.862784,0.633246,0.251997,0.1489,0.629682,0.213902,0.852521,0,0,0,0,0,0,0,0,0,0.495569,0.535228,0.0663938,0.56804,0.475288,0.312853,0.564396,0.477989,0.30805,0.542708,0.445325,0.366926,0
0.385973,0.300502,0.922605,0.381994,0.29778,0.897093,0.310725,0.300761,0.873447,0.214724,0.348193,0.909744,0.15169,0.384652,0.886655,0.452979,0.283837,0.86574,0.52002,0.275462,0.914409,0.58688,0.255722,0.941173,0.386348,0.437961,0.860066,0.348426,0.435223,0.838275,0.281287,0.446377,0.871078,0.344113,0.566824,0.834092,0.436391,0.440742,0.78384,0.503315,0.550124,0.821644,0.423896,0.650916,0.679373,0.373624,0.286608,0.82969,0.398608,0.28387,0.820697,0.34856,0.278187,0.694367,0.419589,0.275351,0.697036,0.440439,0.687401,0.606332,0.453047,0.684591,0.689245,0.411184,0.656514,0.47649,0.289824,0.592182,0.843283,0.285646,0.586506,0.801646,0.352869,0.572471,0.88269,0
0.64299,0.211327,0.923195,0.602513,0.230318,0.885001,0.571145,0.197623,0.794009,0.506546,0.143216,0.852689,0.451159,0.0996754,0.896001,0.633839,0.268407,0.822843,0.68181,0.339336,0.847118,0.731597,0.399058,0.864394,0.547146,0.404602,0.627066,0.524973,0.390972,0.583204,0.574821,0.314799,0.860451,0.537919,0.467229,0.7438,0.569266,0.418229,0.5837,0.657905,0.374581,0.837414,0.652259,0.53528,0.7395,0.641156,0.19754,0.898435,0.652295,0.208397,0.83431,0.615408,0.175787,0.844787,0,0,0,0.672626,0.565281,0.515506,0.681807,0.559822,0.614559,0.637535,0.548999,0.547925,0.548941,0.4863,0.490778,0.530504,0.478197,0.52275,0.536058,0.475504,0.379129,0
0.681735,0.471823,0.889356,0.720905,0.46885,0.74389,0.722919,0.466318,0.622996,0.764002,0.493612,0.17809,0.799198,0.501835,0.123272,0.713194,0.46885,0.91457,0.760017,0.48263,0.801205,0.799248,0.499152,0.796745,0.754156,0.578365,0.805493,0.760178,0.57849,0.789077,0.736555,0.663301,0.85981,0.775647,0.75352,0.867268,0.742511,0.575696,0.845521,0.677839,0.625004,0.913738,0.707244,0.709891,0.820096,0,0,0,0.679914,0.4663,0.884585,0,0,0,0.693492,0.449969,0.881901,0.689651,0.739892,0.623177,0.697404,0.739857,0.651756,0.715032,0.712531,0.69176,0.760147,0.789098,0.649483,0.762034,0.780941,0.660977,0.785498,0.756437,0.722996,0
0,0,0,0.401371,0.298331,0.665121,0.439365,0.290024,0.670449,0.486458,0.309154,0.755475,0.522735,0.31181,0.780821,0.359724,0.314702,0.57367,0.299959,0.369146,0.790915,0.328932,0.426411,0.759419,0.385071,0.404436,0.603179,0.419473,0.393561,0.522419,0.486527,0.407253,0.830235,0.455636,0.551489,0.768147,0.354201,0.423517,0.594453,0.397727,0.445402,0.67762,0.374169,0.556914,0.705077,0,0,0,0,0,0,0.441229,0.309151,0.0515654,0,0,0,0.379631,0.603319,0.527638,0.372365,0.600575,0.524517,0.370562,0.578661,0.622446,0.501042,0.595055,0.53861,0.499114,0.595074,0.550952,0.44126,0.565167,0.734561,0
0.731279,0.258624,0.847913,0.768932,0.272174,0.89416,0.73129,0.285948,0.815204,0.687255,0.302424,0.836571,0.618445,0.332574,0.852152,0.812911,0.252987,0.907736,0.884799,0.253218,0.871818,0.916309,0.272396,0.920115,0.856625,0.360121,0.767103,0.825383,0.371018,0.664288,0.74068,0.381902,0.927638,0.793944,0.475265,0.851404,0.884888,0.349015,0.766989,0.800275,0.338026,0.870044,0.863044,0.43132,0.812776,0.715726,0.253134,0.885038,0.73739,0.250297,0.94445,0,0,0,0.759552,0.231166,0.921697,0.862892,0.453258,0.383856,0.866074,0.453246,0.485063,0.872428,0.442302,0.555809,0.759461,0.497186,0.709312,0.759488,0.494387,0.690844,0.81275,0.486144,0.723988,0
0,0,0,0.373915,0.273391,0.872721,0.491083,0.273615,0.737681,0.632752,0.330642,0.807411,0.758042,0.393393,0.827334,0.268602,0.270821,0.749946,0.114683,0.268055,0.631736,0.0114804,0.254463,0.139935,0.475034,0.445074,0.706906,0.535555,0.442365,0.699638,0.555841,0.543245,0.786282,0.697486,0.510579,0.640604,0.426278,0.44521,0.674419,0.252409,0.529552,0.83099,0.236154,0.690362,0.783927,0,0,0,0,0,0,0.430375,0.232605,0.217321,0.3374,0.227204,0.163702,0.155239,0.709404,0.568625,0.175462,0.712237,0.622089,0.248454,0.709441,0.672948,0.790614,0.46419,0.215674,0.798648,0.505057,0.206632,0.701568,0.491426,0.315089,0
0,0,0,0.252236,0.369661,0.934039,0.298208,0.355567,0.809192,0.386159,0.349789,0.918981,0.44867,0.346982,0.90702,0.214389,0.37815,0.805205,0.193598,0.437213,0.332812,0,0,0,0.28127,0.499138,0.784472,0.315016,0.485114,0.771324,0.382079,0.439889,0.954429,0.361054,0.535765,0.78394,0.239593,0.504882,0.776939,0.252425,0.527275,0.760719,0.318997,0.603369,0.812707,0.285607,0.344258,0.0734746,0,0,0,0.281503,0.344286,0.66674,0.243767,0.347153,0.250504,0.356777,0.589222,0.468715,0.348387,0.592003,0.384649,0.31912,0.617503,0.686918,0.415456,0.535727,0.53996,0.415241,0.546936,0.647919,0.352542,0.549929,0.852462,0
0.861681,0.469381,0.917924,0.837085,0.477652,0.841551,0.817881,0.474876,0.853014,0.779492,0.480384,0.853227,0.741067,0.491384,0.880628,0.85902,0.4831,0.839679,0.88925,0.483118,0.865138,0.930194,0.485746,0.922453,0.804254,0.532158,0.839957,0.798698,0.532098,0.911288,0.853535,0.551192,0.783243,0.869964,0.600361,0.768755,0.817895,0.532152,0.793756,0.856261,0.55383,0.617976,0.86728,0.600325,0.4648,0.856271,0.466632,0.888267,0.864422,0.466749,0.863943,0.842629,0.458587,0.91653,0,0,0,0.897414,0.600224,0.24867,0.889236,0.6002,0.214023,0.864441,0.61386,0.253143,0.902868,0.6003,0.754783,0.89193,0.605734,0.703205,0.867196,0.613813,0.741783,0
0.582167,0.213922,0.922725,0.593222,0.246561,0.827429,0.567465,0.251951,0.879395,0.539832,0.23031,0.879981,0.554578,0.189498,0.865975,0.615384,0.233048,0.852248,0.657829,0.252187,0.876104,0.700201,0.276639,0.881572,0.602505,0.341958,0.741894,0.589531,0.347453,0.705687,0.556357,0.314626,0.927572,0.561857,0.407285,0.821456,0.61546,0.339221,0.693284,0.626413,0.273873,0.921387,0.626489,0.366473,0.844357,0.574812,0.208547,0.906669,0.584033,0.205832,0.959269,0.569311,0.219365,0.232736,0.596886,0.205674,0.90241,0.641171,0.377382,0.498088,0.641288,0.374615,0.502906,0.622776,0.380131,0.55415,0.537843,0.410084,0.683536,0.537911,0.407288,0.711331,0.567428,0.423552,0.577746,0
0.475178,0.118731,0.940898,0.510491,0.129561,0.793127,0.488627,0.143197,0.804846,0.439708,0.156964,0.638945,0.379783,0.165156,0.499675,0.532368,0.118572,0.849532,0.562306,0.13233,0.724328,0.548622,0.124097,0.745151,0.524167,0.222586,0.728899,0.510442,0.228044,0.748679,0.439643,0.184206,0.603612,0.360599,0.184368,0.642349,0.537747,0.214402,0.728116,0.510421,0.143352,0.70298,0.436972,0.195297,0.59868,0.469705,0.11593,0.383173,0.480529,0.113114,0.856513,0,0,0,0.494205,0.0995991,0.858998,0.426087,0.206183,0.173786,0.423285,0.20888,0.226359,0,0,0,0.327974,0.173362,0.561078,0.330742,0.170602,0.623721,0.349751,0.192479,0.507299,0
0.350792,0.295238,0.489306,0.429961,0.19623,0.647799,0.357311,0.166018,0.605741,0.350829,0.121803,0.732529,0.357401,0.0779044,0.873634,0.532267,0.210009,0.595808,0.657671,0.185291,0.714835,0.836031,0.212713,0.745115,0.614708,0.377887,0.535682,0.571866,0.405396,0.460731,0.538825,0.53212,0.465627,0.568691,0.755049,0.342147,0.644495,0.350425,0.556283,0.466231,0.350377,0.813976,0.561986,0.543086,0.634188,0,0,0,0.344195,0.276057,0.504655,0,0,0,0.363922,0.229271,0.826205,0.459789,0.592628,0.376101,0.469628,0.600932,0.334977,0.5949,0.559526,0.564327,0.538946,0.81836,0.121636,0,0,0,0.591777,0.760574,0.328146,0
0.556926,0.144908,0.0863582,0.567984,0.0619143,0.72011,0.4962,0.0730292,0.57309,0.433544,0.0592161,0.805139,0.332263,0.0841067,0.785621,0.628781,0.0537529,0.599067,0.672977,0.00801283,0.249005,0,0,0,0.595602,0.302324,0.693712,0.555098,0.294005,0.625298,0.474046,0.321739,0.779408,0.435404,0.561931,0.765326,0.632474,0.313357,0.647087,0.669218,0.490058,0.777303,0.671156,0.7359,0.743348,0,0,0,0.560652,0.13104,0.0900746,0,0,0,0.568068,0.0922973,0.310017,0.685846,0.791195,0.622535,0.700617,0.783014,0.65576,0.658268,0.749803,0.550634,0.402251,0.595138,0.57056,0.396739,0.586729,0.637,0.446472,0.584118,0.698762,0
0.660347,0.183229,0.916656,0.669456,0.211209,0.897598,0.633564,0.211241,0.863077,0.557325,0.233743,0.916176,0.454189,0.245017,0.83102,0.705259,0.211226,0.891102,0.6963,0.253309,0.86312,0.655828,0.278682,0.880445,0.718741,0.301074,0.775241,0.700666,0.301121,0.76508,0.619974,0.326399,0.752005,0.691877,0.391087,0.805897,0.736576,0.301059,0.821002,0.588721,0.295556,0.802001,0.584276,0.430203,0.543168,0.642506,0.172036,0.88855,0.665007,0.169323,0.939511,0.628848,0.172085,0.50806,0.696256,0.169285,0.925335,0.548218,0.461196,0.436855,0.561942,0.463914,0.455704,0.588821,0.438645,0.429366,0.655884,0.421835,0.680926,0.655834,0.416257,0.676478,0.705242,0.393934,0.732862,0
0.491695,0.101904,0.887934,0.469919,0.121091,0.908707,0.442759,0.0993394,0.859973,0.395643,0.0938116,0.794653,0.341312,0.085641,0.830892,0.493525,0.142882,0.837156,0.475401,0.210898,0.0587831,0,0,0,0.415661,0.259909,0.691248,0.39929,0.246263,0.657502,0.399426,0.167362,0.820561,0.326838,0.298021,0.790365,0.435573,0.273561,0.664417,0.526081,0.270745,0.822448,0.453622,0.387929,0.759364,0.486309,0.0829498,0.920884,0.500762,0.0965815,0.952723,0.469923,0.0745719,0.878308,0,0,0,0.473665,0.428912,0.684822,0.479014,0.423411,0.723868,0.43376,0.398776,0.614588,0.314221,0.325346,0.633098,0.305159,0.314372,0.667731,0.324985,0.314369,0.53262,0
0.553391,0.180851,0.879616,0.486105,0.164556,0.547188,0.482316,0.134554,0.651288,0.584731,0.0827008,0.75035,0.632044,0.0964426,0.786492,0.482297,0.20813,0.378219,0.529517,0.276196,0.49418,0.553149,0.338806,0.412868,0.364155,0.229935,0.742548,0.379754,0.210856,0.7079,0.568969,0.210831,0.895195,0.482157,0.308885,0.758476,0.359966,0.24904,0.691614,0.47438,0.336043,0.722044,0.52187,0.447858,0.783167,0.561029,0.164595,0.893649,0,0,0,0.5375,0.1455,0.818022,0,0,0,0.572854,0.453302,0.303643,0.557099,0.45059,0.283468,0.52178,0.466887,0.679234,0.51764,0.325256,0.169316,0.513736,0.327983,0.224963,0.458733,0.317004,0.572067,0
0.466383,0.317111,0.900462,0.473586,0.333456,0.851777,0.442775,0.336272,0.876969,0.428331,0.396156,0.680454,0.42833,0.40979,0.145327,0.506233,0.319841,0.764389,0.558731,0.338949,0.889456,0.614872,0.355169,0.85642,0.469995,0.396123,0.686233,0.453679,0.3961,0.649646,0.442776,0.398796,0.620948,0.368579,0.445094,0.800939,0.486309,0.393406,0.650051,0.529812,0.360749,0.895532,0.482653,0.442459,0.799263,0.45911,0.309002,0.87081,0.471754,0.311605,0.912375,0.45366,0.298078,0.166871,0.486267,0.298095,0.82608,0.470035,0.456049,0.676212,0.479021,0.464232,0.608127,0.473599,0.447844,0.545119,0.361293,0.472388,0.656088,0.355807,0.464226,0.674511,0.363065,0.442371,0.603587,0
0.509286,0.233394,0.946304,0.511131,0.269235,0.878598,0.492761,0.285759,0.874901,0.511197,0.343642,0.889522,0.536822,0.387876,0.89977,0.533191,0.252498,0.867958,0.573728,0.230541,0.872747,0.614291,0.216787,0.822844,0.538683,0.362906,0.791251,0.525844,0.374042,0.734733,0.479839,0.332628,0.873049,0.520353,0.410065,0.79493,0.549785,0.34643,0.689754,0.549813,0.28032,0.858213,0.577417,0.362934,0.890021,0.503774,0.230672,0.923202,0.51111,0.227807,0.915466,0.49276,0.238846,0.902562,0.520281,0.227762,0.205876,0.581164,0.363085,0.541969,0.584808,0.360295,0.610926,0.57927,0.365905,0.585514,0.507416,0.429332,0.589655,0.507353,0.429162,0.587048,0.524083,0.420913,0.513178,0
0.390922,0.129154,0.838355,0.39501,0.161807,0.882412,0.352141,0.153649,0.787063,0.303118,0.232658,0.842342,0.274522,0.314384,0.605524,0.433783,0.167256,0.885053,0.415415,0.229915,0.946,0.36029,0.243503,0.820001,0.356176,0.300765,0.682305,0.333702,0.289859,0.679521,0.345951,0.186432,0.756013,0.282619,0.330684,0.752748,0.38273,0.314423,0.639154,0.403122,0.251754,0.735424,0.349985,0.379774,0.864397,0.386787,0.115472,0.912467,0.403151,0.120962,0.934695,0.382682,0.101893,0.103942,0.427624,0.126396,0.83617,0.331655,0.38246,0.761898,0.345962,0.396146,0.646995,0.348002,0.39345,0.635653,0.256114,0.330737,0.431946,0.251968,0.319941,0.505875,0.278574,0.341744,0.517685,0
0.627762,0.330453,0.492921,0.54398,0.311374,0.80744,0.489668,0.333255,0.831192,0.420709,0.423106,0.869542,0.430523,0.474944,0.82786,0.613246,0.284134,0.71484,0.726262,0.270629,0.887397,0.839794,0.25146,0.875975,0.519356,0.464044,0.773527,0.46015,0.472251,0.750966,0.460169,0.605725,0.818809,0.371499,0.720175,0.820936,0.568637,0.447681,0.814361,0.697008,0.507595,0.869504,0.617892,0.641048,0.83347,0.613027,0.316771,0.492029,0.647377,0.314032,0.149226,0.568774,0.295081,0.78471,0,0,0,0.677239,0.66838,0.750064,0.691981,0.662932,0.78568,0.583453,0.646627,0.755213,0.396087,0.766439,0.82326,0.366441,0.755639,0.799311,0.351581,0.725536,0.641537,0
